60000, 8, 0.10236657400000126, 898867
60000, 16, 0.09898519200000067, 964517
60000, 32, 0.10264900399999988, 1132457
60000, 64, 0.1317379150000022, 1515407
60000, 128, 0.18855070399999363, 2340063
60000, 256, 0.3066564060000019, 4047057
60000, 512, 0.6281869790000059, 7476897
70000, 2, 0.144794988000001, 1038993
70000, 4, 0.13162973499998998, 1041927
70000, 8, 0.12366068300001132, 1055641
70000, 16, 0.12240865900000131, 1074269
70000, 32, 0.11993455700000766, 1169243
70000, 64, 0.12965547200001026, 1409978
70000, 128, 0.1702317089999923, 1946200
70000, 256, 0.2500529109999974, 3081523
70000, 512, 0.4096915800000005, 5418621
80000, 2, 0.17221037000000194, 1203571
80000, 4, 0.16038162499999942, 1204005
80000, 8, 0.1464308879999976, 1212210
80000, 16, 0.1398143640000029, 1256492
80000, 32, 0.13936892499999942, 1389120
80000, 64, 0.1564572550000065, 1707265
80000, 128, 0.20963150999999414, 2411695
80000, 256, 0.3108944330000014, 3900314
80000, 512, 0.5350385650000078, 6960307
90000, 2, 0.19822500000000787, 1369553
90000, 4, 0.18076982300000566, 1369488
90000, 8, 0.16479502599999307, 1384000
90000, 16, 0.15789034899999876, 1444668
90000, 32, 0.1585895749999935, 1619447
90000, 64, 0.18540178499999627, 2034004
90000, 128, 0.2488911589999958, 2937385
90000, 256, 0.3781018620000083, 4822090
90000, 512, 0.6810019000000125, 8708499
100000, 2, 0.22548558200000457, 1536099
100000, 4, 1.3406827499999991, 1536500
100000, 8, 1.9494690099999872, 1557973
100000, 16, 0.1788209839999979, 1639977
100000, 32, 0.18072017799998719, 1859192
100000, 64, 0.2172012399999943, 2378266
100000, 128, 0.29902338499999814, 3501468
100000, 256, 0.4584564369999953, 5851076
100000, 512, 0.8552000279999987, 10661380
200000, 2, 0.47705916399999637, 3273361
200000, 4, 0.4211938669999995, 3274304
200000, 8, 0.3942861400000055, 3316429
200000, 16, 0.3811487180000057, 3479107
200000, 32, 0.3877899570000096, 3924699
200000, 64, 0.45959275700001, 4967146
200000, 128, 0.6211096429999969, 7225169
200000, 256, 0.9416524120000105, 11923046
200000, 512, 1.7180348830000014, 21455042
300000, 2, 0.731151681, 5084692
300000, 4, 0.6885813250000012, 5091645
300000, 8, 0.6503514350000046, 5112568
300000, 16, 0.6182506130000007, 5257168
300000, 32, 0.616486026000004, 5709043
300000, 64, 0.6691009030000004, 6823049
300000, 128, 0.8522576440000051, 9288740
300000, 256, 1.2115469230000002, 14486508
300000, 512, 1.9587107440000011, 25177053
400000, 2, 1.0313215550000052, 6945666
400000, 4, 0.9256336390000115, 6947467
400000, 8, 0.8753297549999957, 7031332
400000, 16, 0.8592128410000157, 7357719
400000, 32, 0.8655860169999983, 8250912
400000, 64, 1.011487771999981, 10343045
400000, 128, 1.3380094919999976, 14871069
400000, 256, 1.9891434169999798, 24282076
400000, 512, 3.5600098849999995, 43437488
500000, 2, 1.2721966929999837, 8837219
500000, 4, 1.1634065789999966, 8864222
500000, 8, 1.1082384249999961, 9037100
500000, 16, 1.0972900010000046, 9610715
500000, 32, 1.1440514470000096, 11093831
500000, 64, 1.3880305559999897, 14443223
500000, 128, 1.8928197109999871, 21597129
500000, 256, 2.9121066740000003, 36384198
500000, 512, 5.734775941000009, 66327423
600000, 2, 1.5988693099999978, 10770232
600000, 4, 1.5026610660000017, 10783869
600000, 8, 1.4384760309999933, 10825829
